Player 1:,Child,,,,,,,,,,,,Player 1:,Child,,,,,,,,,,,,Player 1:,Child,,,,,,,,,,,
Player 2: ,Friend,,,,,,,,,,,,Player 2: ,Enemy,,,,,,,,,,,,Player 2: ,Stranger,,,,,,,,,,,
Scale Label:,Friend,,,,,,,,,,,,Scale Label:,Enemy,,,,,,,,,,,,Scale Label:,Stranger,,,,,,,,,,,
Number of Choices,12,,,,,,,,,,,,Number of Choices,12,,,,,,,,,,,,Number of Choices,12,,,,,,,,,,,
Choice #,1,2,3,4,5,6,7,8,9,10,11,12,Choice #,1,2,3,4,5,6,7,8,9,10,11,12,Choice #,1,2,3,4,5,6,7,8,9,10,11,12
ChoosePlayer1- Player1Gets,11,9,7,6,5,5,6,6,5,2,2,1,ChoosePlayer1- Player1Gets,11,9,7,6,5,5,6,6,5,2,2,1,ChoosePlayer1- Player1Gets,11,9,7,6,5,5,6,6,5,2,2,1
ChoosePlayer1- Player2Gets,0,0,0,0,0,0,0,0,0,0,0,0,ChoosePlayer1- Player2Gets,0,0,0,0,0,0,0,0,0,0,0,0,ChoosePlayer1- Player2Gets,0,0,0,0,0,0,0,0,0,0,0,0
ChoosePlayer2- Player1Gets,0,0,0,0,0,0,0,0,0,0,0,0,ChoosePlayer2- Player1Gets,0,0,0,0,0,0,0,0,0,0,0,0,ChoosePlayer2- Player1Gets,0,0,0,0,0,0,0,0,0,0,0,0
ChoosePlayer2- Player2Gets,5,5,5,5,5,7,10,12,15,10,13,10,ChoosePlayer2- Player2Gets,5,5,5,5,5,7,10,12,15,10,13,10,ChoosePlayer2- Player2Gets,5,5,5,5,5,7,10,12,15,10,13,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7217,1,2,2,1,1,2,1,2,2,1,1,1,,2,2,2,2,1,1,1,1,1,1,1,2,,2,2,2,1,1,2,2,1,1,1,1,1
7218,1,2,1,1,1,2,1,2,2,2,2,1,,1,1,1,2,1,2,2,2,2,2,1,2,,2,1,2,1,1,2,1,1,1,2,2,2
7219,1,2,2,1,1,1,1,2,2,2,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,2,2,2
7220,1,2,1,1,1,1,2,1,2,1,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,2,2,1,1,1,1
7221,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,1,2,2,1,1,2,1,,1,1,2,1,2,2,1,1,2,1,1,1
7224,2,2,1,2,2,2,1,1,1,1,1,2,,1,2,2,1,2,2,1,1,1,2,1,1,,1,2,2,1,1,2,1,1,1,1,1,1
7225,2,2,1,1,1,1,2,2,2,1,2,2,,1,1,2,1,2,2,2,1,2,2,2,1,,1,1,2,1,1,2,1,1,2,1,2,2
7226,2,2,1,1,2,1,2,1,2,1,2,1,,1,2,1,1,1,1,1,2,1,1,2,1,,1,2,2,1,2,2,1,1,1,2,2,1
7227,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1
7228,2,1,1,1,2,1,1,1,2,2,1,2,,1,2,2,2,1,2,2,2,1,1,2,1,,2,2,2,1,1,1,2,2,2,1,1,1
7229,2,2,1,2,2,1,1,1,1,1,2,2,,2,1,1,1,2,1,2,1,2,2,1,1,,2,2,2,2,2,2,1,1,1,1,1,1
7232,2,2,2,2,1,1,2,1,2,1,1,1,,1,1,2,1,2,1,1,1,1,1,1,1,,1,1,1,2,2,1,1,2,1,2,2,2
7233,2,1,2,1,1,2,1,2,1,2,2,1,,1,1,1,1,2,1,1,1,1,2,2,1,,2,1,1,1,1,1,2,2,2,2,2,1
7234,1,1,2,1,1,1,2,1,1,1,1,2,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,2,1,1,1,1,1,1,1,1
7235,1,2,2,1,1,1,2,1,1,1,1,1,,1,1,2,1,1,1,1,1,1,1,1,1,,1,1,2,2,2,1,1,1,1,1,1,1
7236,2,1,1,1,2,1,1,2,2,1,2,1,,1,1,2,1,2,1,2,1,1,2,2,1,,1,1,2,2,1,2,2,2,2,2,1,2
7239,2,2,2,1,2,1,1,1,1,2,1,1,,1,1,2,2,2,2,1,1,2,1,1,1,,2,2,2,2,2,1,1,1,1,1,1,1
7240,1,1,2,1,1,2,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,1,1,1,1,1,1,1,1,1,1
7241,1,1,2,1,2,2,1,2,2,1,2,1,,1,1,2,1,1,2,2,2,1,1,1,1,,1,1,2,1,1,2,2,2,1,1,1,1
7242,1,2,2,2,2,2,1,1,1,2,1,1,,1,2,1,1,2,2,2,1,2,1,1,1,,2,1,1,2,2,1,1,2,2,1,1,1
7243,1,1,2,2,1,2,1,1,1,2,1,2,,1,1,2,1,1,1,2,1,1,1,1,1,,1,1,1,1,1,1,1,1,2,1,1,1
7244,1,1,1,2,2,1,1,1,2,1,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,,2,1,1,1,2,1,1,1,2,1,1,1
7245,1,2,1,1,2,1,1,2,1,1,1,2,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,1,2,1,1,1,1
7246,1,1,1,2,2,2,1,1,2,1,1,1,,1,1,1,1,2,1,1,1,1,1,1,1,,1,2,1,1,1,2,2,1,1,2,2,2
7248,1,2,1,1,1,2,1,1,2,2,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,,2,2,2,2,2,2,2,2,2,2,2,2
7249,1,2,1,2,1,1,1,1,1,1,1,1,,2,1,2,1,1,1,1,1,1,1,1,1,,1,1,1,2,1,1,1,1,1,2,1,2
7250,2,1,1,2,1,2,1,1,2,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,2,1,1,1
7251,2,2,2,2,2,2,2,2,2,2,2,2,,2,1,2,1,1,1,1,1,1,1,1,1,,2,2,1,1,1,2,1,1,1,1,2,1
7252,1,2,1,2,2,1,1,1,1,2,2,1,,1,1,1,1,2,1,2,1,1,1,1,2,,2,2,2,2,1,2,1,1,1,1,1,1
7253,1,1,1,1,1,1,2,1,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,2,1,2
7254,1,2,1,1,2,2,2,2,1,1,1,1,,1,2,2,2,1,1,1,1,1,1,2,1,,2,1,2,2,1,2,1,2,1,1,1,2
7255,1,1,1,1,1,1,1,1,1,2,2,2,,1,1,1,2,1,1,1,1,1,1,1,1,,1,1,1,1,2,1,2,1,1,1,1,1
7256,1,1,1,1,1,1,2,2,2,2,1,1,,2,1,2,2,1,2,1,1,1,1,1,1,,1,1,1,2,1,1,2,2,1,1,2,1
7257,1,2,2,2,1,2,1,1,2,1,1,2,,1,2,1,2,1,2,1,2,1,2,1,1,,2,2,2,2,1,1,2,1,2,1,1,1
7258,1,2,1,1,1,2,1,1,2,2,2,2,,1,2,1,1,2,1,1,1,2,1,2,2,,1,2,1,1,2,2,2,1,2,1,2,1
7259,2,2,2,2,1,2,1,2,1,2,1,1,,2,1,1,1,2,2,1,1,1,2,1,1,,2,2,1,1,1,1,1,2,1,2,1,2
7260,2,2,2,2,2,2,2,1,1,1,1,1,,2,1,1,2,1,1,2,1,2,2,1,1,,2,1,2,1,2,2,2,1,1,2,2,1
7261,2,1,2,1,2,1,2,1,1,2,2,1,,1,1,1,2,1,1,1,1,1,2,1,1,,1,1,1,2,1,1,1,1,1,2,2,1
7262,1,2,2,1,1,1,2,1,2,1,2,1,,1,2,1,1,2,1,1,1,1,1,1,1,,2,1,2,2,1,2,2,1,1,2,1,1
7264,1,2,1,1,1,2,2,2,2,2,2,2,,2,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,1,1,2,2,2,2,2,2,2
7265,2,1,2,1,1,2,1,1,1,1,1,1,,1,1,2,2,1,1,1,1,1,1,1,1,,2,1,2,1,2,1,1,1,1,1,1,1
7266,1,1,1,2,1,1,1,1,2,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1
7268,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1
7269,2,2,2,2,1,1,1,2,1,2,1,1,,1,2,2,2,2,1,1,1,1,1,1,1,,1,2,1,2,2,1,1,2,1,2,2,2
7271,1,2,2,2,1,2,1,1,1,2,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,2,2,2,1,1,1,2,2,1,1
